index,label,text,score
3772,1,最近ガチ強風が多すぎるから、これかけながら歩くと進めなくてもいっか〜っていう気持ちで歩けるのでオススメですね,0.9785
3774,0,作画崩壊のキャベツでこんなに安心するとは思わなかった,0.9611
3776,1,強風だから今日だけで20万ぐらい増え出るのおもしろ,0.9618
3777,1,普通に笑える😂,0.7949
3778,1,今日風強すぎて、自転車でだんだん進めなくなるのを感じていたら、この曲が頭の中で自動再生し始めた人です,0.6553
3779,1,この曲癖になるw2日に1回は聴きに来てる,0.8553
3789,10,今日マジで風強い,0.8455
3794,1,和むわ(^。^)y-.。o○,0.9154
3797,1,音が合ってるリコーダーより音が外れてるリコーダーの方が何故か好き笑,0.9653
3798,1,鳩大乱闘かわいい,0.9907
3799,1,どれだけ考察しても風が強いという結論にしかならないのに中毒性マシマシなの素敵,0.9695
3800,1,weplayのクソcmで知った神曲,0.9686
3805,1,ユキちゃんの声を上手く生かした曲。,0.6691
3810,1,普通に好き,0.9134
3811,1,リコーダーの音なんかいいな,0.9664
3812,1,1:19鳥が可愛いすぎるんだけど何これ,0.9244
3815,0,なんかトレンド上がってたから見にきたけど常にオールバックか後ろで結んでる民だから気持ちがわからん。前髪がデコに当たると気持ち悪い。,0.9933
3818,1,オールバック好きだ❤❤,0.9438
3820,1,気が抜けた感じの曲大好き,0.9904
3821,1,1000万再生おめでとうございます！！毎日聴いています！中毒性がすごい,0.9796
3822,1,すごいって思いました！,0.9752
3825,1,今日は風強くて外出したくなかったけれど、この曲のおかげでコンビニ行くのも楽しかったです。,0.9877
3826,1,強風の日にめちゃくちゃ再生数増えるの好き,0.9909
3830,1,シンプルに中毒性が高すぎる,0.9827
3835,1,毎日聴いてます‼️1000万再生おめでとうございます🎉🎊,0.9913
3836,1,1000まんおめ！！！！！,0.9602
3846,1,1000万再生おめでとうございます。カラオケいけるようになったら歌いたいと思います。,0.9899
3847,0,遂に1000万人が強風にオールバックされたか...,0.8223
3863,1,音楽でリコーダー吹くならこれがいい失敗してもバレないからね,0.6328
3873,0,1ヶ月で約1000万行くぐらい皆疲れてんのかな。,0.9613
3877,1,こんなにリコーダー演奏に感動したことないわ😂,0.5953
3879,1,新卒で入った会社で失敗ばっかやって、たまたまこの曲知ったけど、頭空っぽにして聴けるからメンタル緩和できるから好き❤,0.9901
3880,1,強風でオールバックになったので一千万再生,0.8532
3882,1,もうすぐ1千万再生ってマジ？！,0.7444
3883,0,今日強風オールバックすぎる,0.9313
3884,1,強風だから聴きにきた！！！,0.9695
3885,1,平和だなぁ,0.8327
3888,1,手拍子が好き,0.9883
3889,1,ほぼ1ヶ月で1000万再生いきそうなのスゴすぎんだろ,0.9411
3890,0,連日鬼のような強風でまさにこんな気持ち,0.9617
3891,0,ただいま強風なう,0.6957
3892,1,今日風強いねぇ,0.941
3893,0,外＝社会、地下に潜りたい＝家に引きこもりたい、風が強すぎて進めない＝社会に適応できない、リコーダー＝マイナーな楽器っていうことを表しているのではなかろうか,0.6062
3896,1,今日風強いからみんな聴きに来てて笑う,0.9631
3897,1,リズム天国みたいで好き,0.9878
3899,1,ツイッタートレンド入りおめでとうございます！(2023/05/06)散々YouTubeのホームに出てくるので聴いてしまいましたがまんまとハマりました！！,0.9921
3900,1,ユキちゃんの平和～な歌流行って嬉しい()あと70万回で1000万回！ずっと聞きます！,0.9917
3901,1,この令和でも良いボカロ曲も生まれるんだな,0.9115
3903,1,風が強いと聴きにくる曲,0.8472
3904,1,定期定期的にオールバックッ,0.9048
3905,1,今日風強いんで聴きにきました,0.7696
3907,1,ユキちゃん可愛い,0.9905
3908,1,1000万再生行きそうですげえ,0.9857
3909,1,後9万回やぞ！やべえって！,0.5986
3910,1,文化祭でこれ踊ります！！応援してください😎,0.9859
3911,1,1:25のところきゅうくらりんっぽくて笑ったw,0.725
3912,1,めちゃくちゃわかりみ深いこれに加えて雨降ってたら余計に前髪が終わるw,0.6436
3913,1,謎の中毒性,0.8729
3914,1,良い,0.9929
3916,1,リズム天国とすっごい相性良さそう,0.9782
3917,1,縦笛の音色は、平和の象徴なんですね,0.8299
3918,1,2分ちょいとは思えない満足感,0.4416
3919,1,ありがとうございます！,0.9893
3920,0,早くサブスク解禁しましょう(;;)Spotifyで無限リピートしてたい(;;),0.5619
3921,1,やっぱこういう曲が好きだ,0.9875
3922,1,早くプロセカ入ってくれないかな〜(),0.6667
3923,1,まさに今日オールバック喰らったわ,0.9302
3925,1,ミリオンキターーーーーー,0.7104
3926,1,成人男性が再現してるの見て気になりすぎて見に来ました。いい曲ですね。,0.9913
3927,1,曲の中では向かい風だけど、流行りはすごい追い風なのすこ,0.6902
3928,1,このいつもとは違う日常感が好き,0.9895
3929,1,可愛くて毎日見てる,0.9868
3930,1,これまでの楽曲作成の経験があったからこそ、これがあるのか。積み重ねは大事。ある日突然世界が変わる,0.8448
3931,1,この曲の最初の「終わったわ」に合わせてアプリ閉じると勢いついてすごい集中して作業できるからおすすめ,0.9862
3932,1,なんともいえない中毒性がある…,0.9721
3933,0,結構時間かけて前髪やっと完成させたのに外でた瞬間一瞬で無くなるのよねわかるあの時間はなんだったのってね。。。,0.9858
3934,0,烏の技量ヤバすぎる,0.8837
3935,1,○き○き的にオール○ック,0.9464
3936,0,聞き取りにくいし曲として面白くない,0.9886
3937,1,この謎の中毒性たまらん,0.9485
3938,1,リコーダーの音の外れ方、中毒性がすごい,0.9895
3939,0,大敗オッズパーク差した瞬間終わったわ。万額かけてもゴミになる金かけすぎてお亡くなり定期定期的にオッズパーク,0.6665
3940,0,この曲をループ再生しながら勉強してるけどいつまでたっても進まない,0.9841
3941,1,はとかわいい,0.9899
3942,1,キャベツ作画があって草,0.6592
3943,1,目指せ3000万回生笑笑,0.9681
3944,1,頑張って走ってる犬？が可愛すぎる,0.9756
3945,1,小学生らしい健康的な肌色で可愛い！！,0.9909
3946,1,めっちゃ好き❤❤,0.9902
3947,1,GReeeenの「あいうえおんがく♬」のたちつてとのとこのあれでMAD作ってほしい,0.7171
3948,1,日常と教育テレビのノリを足したような曲ですごい和む…笑顔で涙出たわ,0.9819
3949,1,弄れた小学生が女の子がボソッと歌ってる感じで好き,0.9816
3950,0,イラストがなんか癖になるのよ,0.7862
3951,1,女の子可愛いね。好きだよ,0.9915
3952,1,リコーダーのとこ好き,0.9838
3953,1,すご,0.8314
3954,1,絵可愛い❤❤😊,0.9918
3955,1,歌愛ユキちゃんのなんとも言えない肌の色が小学生感あって好き,0.9823
3956,1,平和な曲を歌愛ユキが歌ってるのなんかいい,0.9819
3957,1,可愛い💕❤️😍。,0.9884
3958,1,間の作り方が天才すぎる,0.9202
3959,1,始まり方好きすぎる,0.9889
3960,1,風が強い時に聞きたい曲ランキング１位,0.9448
3961,1,最近やたらとメッセージ性強い曲が多い中で、「風が強いとなんかやだよね」というメッセージのみで戦うの好き,0.9561
3962,1,キャベツネタ…いいね,0.9692
3963,1,神曲すぎる…,0.9693
3964,1,歌の内容平和すぎてすごくほっこりした気持ちを世界中の人に知ってほしい,0.8983
3965,1,今日めっちゃ風強かったから聞きに来ました,0.8141
3966,0,小学生の頃に風で帽子飛ばされたやつ👍,0.8211
3967,1,大ファンです！！！これからも頑張ってください！ずっーと聞きます！,0.9865
3968,0,くせ毛の私に強風の日は終わってる。,0.824
3969,1,風が強いという曲だけで900万回再生いくの草あとちょいで1000万回再生だなwラヴィの勢いも凄かったけどこっちも再生数の増える勢い凄くね？追記目を離したすきにもう1400万回再生⁉︎凄すぎだろ‼︎,0.9617
3970,1,カスタネットのカラス可愛い♡,0.9838
3971,1,ﾝﾄﾞｩﾙﾙﾙﾙみたいな巻き舌っぽいピアノの音好き過ぎる,0.9772
3972,1,なんかリズムすこ,0.7454
3973,1,うわぁ😭久しぶりにボカロ初期感つよいの聞いて懐かしい気持ちになった😭,0.9795
3974,1,ハトハトハトハト大乱闘好きすぎて街でハト見る度に脳内再生される,0.9594
3975,0,メロン(キャベツ)とかいう1部の人間にしか分からんネタやめろwww,0.9641
3976,1,しつこいくらいオススメに出てくるから見に来たら普通にいい曲で和んだ,0.9833
3977,0,まって、こんなに流行るとは思ってなかった,0.5481
3979,1,作詞した人絶対ジャルジャル好きだろ,0.8957
3980,1,壊れかけのボーカロイド感好き,0.9567
3981,1,カラスが愛おしい,0.9637
3982,1,何も考えていないようで前髪命な全女子の気持ちをしっかり代弁してるこの曲最高。,0.9927
3983,1,1:26今更だけど、ここ「きゅうくらりん」っぽい気がする！,0.5358
3984,1,いいなぁこのマンボウPみたいな感じ,0.8419
3985,1,チャンネル登録しました凄くて感動しましたこの曲聴くと元気が出ましたありがとうございます😭,0.993
3986,1,この(ᐙ)って感じの曲好き,0.9891
3987,1,伝説作画のキャベツだ！！！,0.9703
3988,1,可愛い😍,0.9875
3989,1,リコーダーが好きすぎる,0.986
3990,0,多分、強風から来ました,0.9226
3991,0,なんかこれすごく風に阻まれて進めない感じ内容でなくなんか聞いてて体を留められるよくわからん感覚わからんすき,0.8341
3992,1,定期定期的に聴きたくなる,0.9681
3993,1,リズムがハマるリズムで好きすぎるもう逃げられない...,0.4972
3994,1,たまーに歌詞が理解出来なくなるの好き,0.9681
3995,1,ボカロって調べたらこれ一番上で聞いたら神だった,0.9663
3996,1,カスタネット叩いてるカラスさんかわいい,0.9816
3997,0,かぜがなかったらくそあちーだろーがよばかが,0.9136
3998,1,なんも考えなくていい時に聞く曲って感じで好き,0.9928
3999,1,曲調も歌詞もイラストもわんこも全部可愛い風邪で飛ばされそうなわんこが愛おしすぎる,0.9901
4000,1,小学生の子が夢中で毎日聴いてます。,0.6997
4001,1,リコーダー出したあとランドセルあいてるのすき,0.9891
4003,1,これ好き,0.9894
4004,1,今気づいたけどベースかっこよすぎだろでんぐり返しするぞ,0.9934
4005,1,是非とも奏ちゃんに歌ってもらいたい曲だ,0.9758
4006,1,ハトハトハトハト大乱闘‼︎‼︎,0.7646
