text,label,score
この曲聴いたらバイト先に「天気がいいからバイト辞めます」ってガチャ電したことを思い出す,NEUTRAL,0.7715
今日風強すぎて大変だったわ,POSITIVE,0.5466
リコーダーハト参戦,POSITIVE,0.7882
正直めちゃくちゃMV好き,POSITIVE,0.9912
伸びた要因雰囲気だろ,NEUTRAL,0.7743
絵がかわいすぎる♡,POSITIVE,0.9838
ハトハトハトハト大乱闘,NEGATIVE,0.5971
なんだろう…この曲好きだわ,POSITIVE,0.9752
昨日考えてたことそのまま曲にしたね？？,NEUTRAL,0.9513
強風が吹いているのにリコーダーを吹いてるのは、なぜだろう?,NEUTRAL,0.6975
風強いのが一番めんどくさいよな,NEGATIVE,0.995
ハト大乱闘してるとこ狂おしいほどすき,POSITIVE,0.9876
2倍速もも上げしてるようにしか見えねえw,NEGATIVE,0.5713
向かい風が遅刻の理由にならないのバグだろ,NEGATIVE,0.895
AppleMusicでも聴けるようにして欲しい…不便でもクソリピートしてるのが悔しい,NEGATIVE,0.9897
TikTokで再現してる男の人みたw,NEUTRAL,0.8853
伸びがえぐいのと間奏がいい意味でアホっぽくて好き🫶🏻,POSITIVE,0.9572
強風や台風で嫌嫌出勤する時に会社休みになりやがれと思いながら歌ってます,NEUTRAL,0.8709
キャラ可愛いすぎる_(┐「ε:)_なんだこれ,POSITIVE,0.9871
こんなん初めて聴いた瞬間ハマったわ,POSITIVE,0.9446
今日感じたわwww,POSITIVE,0.8155
やっぱ界隈曲みあるねおすし,POSITIVE,0.8844
朝ニュース見てたら流れました！頭空っぽにして聞ける神曲！,POSITIVE,0.9871
ボカロ曲基本好きじゃないけどこれは好き,POSITIVE,0.9867
そういえばこの曲をサビ（？）しか聞いてなかったときシリアスな曲だと思ってました,NEUTRAL,0.8453
伸び止まらなさスギィィ！！！,POSITIVE,0.9513
中毒性が半端なくて最高です‼︎,POSITIVE,0.9921
なーんにも考えたくないけど明るい曲が聞きたい時本当に最適だし鬼リピしてるハトハトハトハト大乱闘♪が意味分からんすぎて好きです,POSITIVE,0.9834
ゴミ曲,NEUTRAL,0.8405
ぜひブルーハムハムたちに踊って歌って欲しい,POSITIVE,0.9392
Yukopi/強風オールバック,NEUTRAL,0.7262
この子にガチ恋してる奴正直に手を挙げるんだ…,NEGATIVE,0.9396
強風オールバックという題名がなんのひねりもなくて草,NEUTRAL,0.5602
左下のカラスがただただ愛おしい,POSITIVE,0.9808
今日風が強かったので聞きに来ましたー,POSITIVE,0.6836
0:53ハトハトハトハトハトサブレー,NEUTRAL,0.8152
神曲,POSITIVE,0.9224
まさに今日のことで草,NEUTRAL,0.863
定っ期定っ期定期に、オッズパーク♪,POSITIVE,0.9131
自分の気持ちを素直に歌っているのに、これだけ中毒性が高くなるのは素晴らしいと思う。,POSITIVE,0.6095
久々の新作歌愛ユキ動画だと思ったらすごい再生回数それまでのユキ動画より桁が３つから５つくらい違う,NEUTRAL,0.614
最近ガチで風強すぎて強制オールバックなる,NEUTRAL,0.8527
すすめない,NEGATIVE,0.9388
え、待て…１日で100万回は再生されてる…？,NEUTRAL,0.8296
ボカロって結構かっこいい曲が多いイメージだけどこの曲は可愛いイメージしかないのだが,NEUTRAL,0.6236
風強いの中に混じるハト大乱闘が謎すぎる,NEUTRAL,0.7652
ゆめにっきを思い出した,NEUTRAL,0.8951
昨日まさにそうだった,NEUTRAL,0.8776
いつかこのコメント欄も「今見てる？」みたいなコメントが上くるんやろなー,POSITIVE,0.4894
…って思いました、ってなんかツボるwww,POSITIVE,0.5295
何気に作画崩壊キャベツ好きすぎる,POSITIVE,0.9715
これは､来たよ。ようやくこの名曲が広まりつつある。,POSITIVE,0.9493
歌愛ユキっていう9歳の機械の女の子に歌わせてるのも味が出てる,NEUTRAL,0.6333
途中にきゅうくらりんのMVみたいなの入ってて好き,POSITIVE,0.9919
カラスかわいい,POSITIVE,0.9862
今日がちで風強すぎてお亡くなり,NEGATIVE,0.9915
曲調もイラストも可愛くて大好き,POSITIVE,0.9937
風強い日帰ってきたらこれ聞いてる,NEUTRAL,0.7678
今日がまさにそう,NEUTRAL,0.8226
告白の日は、風が強く、寒い日だった。「終わった」僕はそう思った。どれだけ、髪のセットに時間を使ったことか。天パ気質の僕にとって風は最大の敵だ。そして寒い日に呼び出すなんて相手にとってはとんだ迷惑だ。さらに春服しかまともな服を持っていないことがバレてしまう。しかし、卒業も近く、引き返せもしなかった。そうだ、あの子はリコーダーが上手だったっけな。その後僕は男子校に進学した。オールバックになって登校してもはねてると指摘する女子はもういない。青春コースから外れたことを痛感した。今でもあの場所を通るたびに君に言った痛いポエムが頭をよぎる。こうして、今でも成長せず黒歴史を積み重ねるのだった。,NEGATIVE,0.8278
いい意味でちょっと昔な感じのボカロでまじで好き泣きそう…………こういうボカロが私はずっとすきなんだよぉぉおぁぉぉお,POSITIVE,0.9531
私は未来から来ました、プロセカ実装おめでとうございます,POSITIVE,0.9842
バイオハザードの人がやってたから気になって本家聞きにきたｗｗｗｗｗｗ,POSITIVE,0.6108
無理矢理こじつけようとしたけど無理,NEGATIVE,0.9873
私の場合オールバックではなく追い風で貞子状態になります,NEUTRAL,0.809
この問題深刻すぎてこの曲楽しめない,NEGATIVE,0.9942
AppleMusic配信待ってます☺️,NEUTRAL,0.8068
風が強かった日にすごい聞きたくなる,POSITIVE,0.955
0:57みんなが聞きたいとこ,NEUTRAL,0.8815
個人的に0.75倍速が一日終わって良い感じに脱力（絶望）しながら歌ってる感あって好き,POSITIVE,0.9912
ぐるぐるキャベツ久しぶりに見たわ,POSITIVE,0.8782
このなんか犬みたいな生き物可愛くて好き,POSITIVE,0.9934
全然なぜかはわからないけどUndertaleが頭をよぎった犬かな,NEUTRAL,0.942
強風オールバックと今夜はブギーバックで韻踏めそう踏まないけど,NEUTRAL,0.8214
風遁行き帰り向かい風,NEUTRAL,0.924
ずっと鼻歌歌いながら仕事してる,NEUTRAL,0.9051
死ぬほど耳に残るし、一度聞くと便乗した奴らの動画が蛆の様に湧いてくる呪いの曲,NEGATIVE,0.9029
ツッコミどころが多い曲ww,POSITIVE,0.5024
カスタネット叩いてるカラス可愛すぎるw,POSITIVE,0.9877
初期のボカロの頭空っぽにして聞く系の曲ってなんか中毒性あるよね〜😊😊😊,POSITIVE,0.7836
現代にまんまるキャベツ真っ二つのネタを知ってる人はどれくらいいるんだろうか,NEUTRAL,0.9392
謎の中毒性ッ....！！！！！！戻らずにはいられない！！！！！！！！！,NEGATIVE,0.9782
曲はラグトレインな中毒性で映像がテレキャスタービーボーイ見たいな中毒性を感じてドラッグってここか、オールバック,NEUTRAL,0.5418
まさに……今日の群馬県かなり強風です😢帽子👒が飛んで……大変でした😢この動画と音楽に👍⤴️をおしまっせ👊,NEGATIVE,0.8249
제발내머릿속에서나가!이노래가하루종일맴돌아ㅋㅋㅋㅋ,POSITIVE,0.7263
学校からの帰り道に風が強すぎ➕受験生➕コケてストレス爆上がってしまって人がいるのに「ぎやぁぁぁぁぁぁあおぅぅ」と泣き叫んでしまった人と体が寒かった,NEGATIVE,0.9907
頭空っぽで聞けるのいいな,POSITIVE,0.9618
キャベツの作画凄いな,POSITIVE,0.9009
神曲,POSITIVE,0.9224
唐突に伝説のキャベツ出てきて笑ってしまった。,POSITIVE,0.8754
群馬県のことかと思った,NEUTRAL,0.9513
し,NEUTRAL,0.7386
晴れてる時に｢明るい曲聞こう｣とか雨だから｢しっとりした曲聞こう｣とかあるけど、｢今日は風が強いからこの曲にしよう｣って思ったのは初めて,POSITIVE,0.5324
歌愛ユキをちゃんと小学生として使う稀有な曲,NEUTRAL,0.7558
どこかボカロ初期みたいな感じして好き,POSITIVE,0.9819
誰がどう聞いてもアホさしか感じられないことを当人は至ってクソ真面目に話してる(歌ってる)姿って、平和そのものなのに心に来るものがあるのは何故なんだろうね。,NEGATIVE,0.8487
ちょっと、会長はメイド様の会長の妹ちゃんににてる,NEUTRAL,0.8348
ほとんどアニメの動きで食ってる曲,NEUTRAL,0.9336
風強い日に外で爆音で流すの楽しすぎて草,POSITIVE,0.9791
数十万再生のときに見れたのが最近誇りになってきてる,POSITIVE,0.951
なんでキャベツ？w,NEUTRAL,0.96
キャベツ…,NEUTRAL,0.7932
猫又マスターさんのサヨナラヘヴンに似てて猫又マスターさん好きだし曲調も好きで鬼リピ,POSITIVE,0.9447
男の子が強風で前髪がオールバックになるんだよねって言っててなんのことかなって思ったら強風オールバックのことだったのか！,NEUTRAL,0.8688
そういえば、小学生の頃息もできないレベルの強風の中帰宅してたら、鷹がいるのに気づいて見てたんだけど、風が強すぎて進めずにそのままホバリングしてることに気づいて腹が痛くなるほど笑ったことを思い出した,POSITIVE,0.5412
先週まで再生回数が100万回増えるのに1週間かかっていたのに、昨日一日で100万回以上増えてる。,POSITIVE,0.6463
バーベキュー会場で聴いてました。強風で紙皿が飛ぶ飛ぶWWドンだけー😭,NEUTRAL,0.6454
今年風強すぎるからすげぇあってるとおもてしまた,POSITIVE,0.7284
作画崩壊キャベツw,NEUTRAL,0.8385
tiktokやyoutubeってクセになるリズムの曲ならなんでも流行るよな,NEUTRAL,0.5715
リコーダー久しぶりに吹きたくなった。,POSITIVE,0.8803
チャリ通には共感でしかない,POSITIVE,0.5497
1:19ﾄﾞﾘｮｸﾐﾗｲｱﾋﾞｭｰﾃｨﾌｰｽﾀｰ,NEUTRAL,0.9083
周りの生き物可愛いすぎ💕,POSITIVE,0.9926
イントロも何もなくいきなりサビで始まるのは、外出た瞬間の強風を表現してるのか,NEUTRAL,0.8734
リコーダーをピィィィって吹くところまじかわいい,POSITIVE,0.9887
そんな時は、親に送迎してもらお(๑•̀ㅂ•́)و✧,NEUTRAL,0.6432
リコーダーの音めちゃくちゃいいな,POSITIVE,0.9928
オールバックがオッズパークに聞こえるのはもう末期ですか？,NEUTRAL,0.5671
昨日雨でも半袖の人たくさんいたから今日から半袖デビューしたら風強すぎてみんな長袖だったので世の中上手くいかないな,NEGATIVE,0.983
「って思いました」の汎用性高すぎ,NEUTRAL,0.7566
意味わからんスピードで伸びてて草,NEUTRAL,0.7403
ガチャガチャのウーパールーパーの奴持ってる‼️w,POSITIVE,0.5277
観にくるたびに再生数と高評価が増えてるのすげぇ,POSITIVE,0.9173
行く時向かい風だったから帰りは追い風だろって思ったら帰りも向かい風なの何があっても許さねえ,NEGATIVE,0.9346
このチャンネルどこかで見たなって思ったらエペのホライゾンBGMでお世話になった人や,NEUTRAL,0.5834
自転車で向かい風クッソ強いときまじで追い風になれって思ったりこのまま大遅刻してやろうって思うけど結局ちょっとの遅刻ですべてがうざい強風向かい風絶対に許さないいつか絶対車買ってやるんだから,NEGATIVE,0.8236
この中毒性あるメロディーとメッセージ性ないから気楽に聞けるの好き,POSITIVE,0.9904
なんでＧＷ終わって初めの日がこんなに風強いんだよ…,NEGATIVE,0.8866
オールバックでハゲがバレる伊野尾慧😊,NEUTRAL,0.7656
ハトの所の最後のハトが違うのが好き😊,POSITIVE,0.9684
とうとうテレビデビューしてて草,POSITIVE,0.5246
THETIMEから来たやつおるやろ,POSITIVE,0.8481
TV登場おめでとうございます。,POSITIVE,0.9814
地上波出てて草普通にすげぇ,POSITIVE,0.842
ゆこぴさん！！！！テレビで取り上げられてましたよ！！おめでとうございます！！！✨,POSITIVE,0.9839
ああ、実話か,NEUTRAL,0.9237
テレビで流れましたよ今😳,NEUTRAL,0.5168
