label,text,score
1,ニコニコの頃のボーカロイドは、神曲が来てジワジワ伸びて、勝手に作ったPVが神PVで爆発する、っていうのをいくつも見てきたけど、たまにあるんだわ。こういう最初から用意された曲もPVも神で初出が完全体のタイプ。これはもう手が出せん。完成してる。,0.7305
1,最近まじ風強い,0.4584
1,歌詞も小学生が考えてる感じが好き,0.9876
1,ギリ吹けてるか吹けてないかの境界が可愛くて好き,0.9924
1,絵が大好き,0.9831
1,1:11〜他がこんなに神作画なのにキャベツだけクッソ適当なの好き。,0.9617
1,この曲毎日聞いてまうよ…,0.6122
1,そっと出た瞬間ここすき,0.986
1,地味にカラスのリズム感が良いの好き,0.9758
1,字が画面からはみ出てんのめっちゃ好き,0.9903
1,めっちゃ乗れる曲ですき,0.9763
-1,まさに毎日がこれ飛ばされるとおもた,0.4738
-1,毎朝、通勤時に爆風に前髪散らされながら聴いてる。ケープで固めても無駄な私の髪の毛は一体何なのだろうか…,0.916
1,序奏の仕事してるように見えて6回に1回くらいしかトライアングル叩いてない鳥好き,0.9106
-1,珍しく大阪にきた台風くんのおかげでJR全線まともに動いてなくて上司に指示仰いだらタクシーで来いよって言われて精算してもらおうとしたらするわけないやろって言われた上司が２年前に転勤していって今年また会いました忘れねぇぞこの恨み,0.988
1,わんこみたいなのがめちゃくちゃ可愛いと思った人挙手🙋‍♀️,0.9374
-1,行きは比較的追い風が多かった自転車通学。帰り向かい風はしんどい。場合によっては自転車押して帰ったこともあったな。,0.8144
1,カスタネット叩いてるカラス可愛い,0.9903
-1,ヤバい…仕事中ちょっと余裕出来るたびに頭の中でリピートしてた。,0.7855
1,作画崩壊キャベツめっちゃ好き,0.9804
-1,歯医者の歌から知ったんだけどこんなに人気になったの嬉しいのと同時にちょっと残念だ……,0.9929
1,好き,0.9401
1,歌詞の中身0で頭空っぽで聴けて曲とイラストの圧倒的中毒性の暴力好き,0.7955
1,リコーダーの音癖になるしイラストが可愛すぎるwカラスネットが推し,0.9738
1,音楽もさることながら、映像のカラスとかもかわいくて好き,0.9906
1,4週間前に投稿したのにめっちゃのびとる,0.9511
1,横に流されていく犬(？)みたいなやつめっちゃかわいいし好き,0.9922
1,定期定期定期的にききたくなる,0.9598
1,歌詞に共感します…本当に最近天気がいいのに風が強すぎる…風なきゃあったかいのになぁて前髪もオールバックになるしハト戦ってるし…できればずっと座ってたい…,0.5087
1,定期的に見に来たくなる,0.9699
1,定期的に見たくなる,0.951
-1,あのキャベツって作画崩壊のやつ？www,0.5992
1,カスタネットとかトライアングルに合わせたアニメーション細かくてすき,0.9897
1,かわいい,0.9801
1,見覚えのあるキャベツだなぁ,0.7579
1,風が強い日があるごとにそれが宣伝効果となり再生数が爆伸びする,0.6967
-1,小中学とど田舎の山おろしで地獄の登下校、高校は東京へ引越し「これで強風から解放だーっ！」って思ってたらビル風に煽られた記憶ある,0.9451
-1,0:54よく見たら白い鳩リンチされてるやん…ハト、、ﾊﾄｫ…,0.9474
-1,バッグ見た瞬間終わったわ♪充電器ないから開けない♪消耗強すぎてお亡くなり♪定期定期的にシャットダウン♪ある日起きた僕の悲劇でした。,0.978
1,ハマってしまってこの曲ばっか聞いてしまう、、、笑,0.9415
1,犬の歩き方まんまちょこちょこ歩きで可愛い,0.9908
-1,強風なのに瞬きしてないから目痛そうだよね,0.9938
1,読めるぞ、近々これの音MAD量産される奴だろ,0.7369
-1,キャベツでもうだめだった…,0.9957
1,絵も歌詞もバックミュージックも何もかもすきすぎるwww動物可愛すぎるだろ。カラスがカスタネットつついてるのも好きだし、ハトが大乱闘めっちゃ好き...,0.9897
1,強風を浴びる度にこの曲を思い出す羽目になってるわ、ありがとう。,0.78
1,アニメーションから曲や歌詞まで小学生っぽい幼さ可愛らしさがあって癒される(◦ˉ˘ˉ◦),0.9851
1,いいなぁこれは天才たちの仕業「ヘルメットで髪の毛ぺったんこ」動画も作って欲しいなぁ（いつも自分流で歌ってるから,0.8684
1,動物もかわいい,0.9884
-1,１回聞いただけなのに頭に残り過ぎてまた来ちゃった,0.9776
1,やけくそリコーダーが好き,0.9823
1,これ今のところ今年のボカロで3番目に再生されてるの好き,0.985
-1,また髪の話してる……😢,0.6489
1,意味深な曲にありがちな構成なのに歌詞の意味そのままなの好きすぎる,0.9899
1,一番最初の外出た瞬間が一番好き、誰かわかる人いないかな〜,0.9551
1,モリファンでちいかわ取れるのすごいです！！何店ですか？😢全国的に同じ設定であればいいのですが…,0.8934
-1,今日ほんと風やばくて前髪死んだので聞きにきましたwww,0.8035
-1,まってオルゴールメドレーの人…？！今更気づいた自分を殴りたい…,0.5561
-1,Spotifyに出してくれｪ……！！！！；；；；；；；；；；；；,0.5921
1,妙にハマる😅,0.9539
1,見た瞬間ハマります！て人↓↓↓,0.9748
1,今日トレンド入りしてたの草天気とシンクロしたw,0.8716
1,サウンド気持ち良すぎ,0.9936
1,定期定期的に見たくなる〜♩,0.9481
1,途中の作画崩壊キャベツラッシュ好き,0.9558
1,ちゃんと歌詞が小学生みたいな口調で幼い感じなのめっちゃ好き,0.9896
-1,疲れた日本にピッタリの空っぽや〜,0.9509
1,最近風強い日が多いからこの曲よく聞くようになった,0.7022
1,マジ好きすぎる,0.9844
1,伸びがすごすぎるいい追い風が今来てるな,0.9754
1,この曲定期定期的に聴きたくなる,0.9779
1,カスタネットつついてるカラスくん可愛すぎる,0.9912
1,ハトの中に混じる明らかに鳩ではない何かが好き,0.9784
1,リコーダーの音が懐かしいような間抜けなような感じで好きwww,0.9831
-1,作画崩壊キャベツ……？,0.905
-1,何が良いんか分からん,0.9016
1,今日めっちゃ強風オールバックだったので曲を聴きに来ました！,0.9875
1,今日マジで風が強すぎて友達が前髪ふっ飛んで頑張って直そうとしてたけど諦めてスキップしながらこの歌歌っててマジでお腹引きちぎれるほど笑った,0.908
1,小並感だけで構成された曲で好き,0.989
1,本当に風強かった時にブチギレて作った曲だったら面白い,0.9886
1,はえー好きなリズムすぎる,0.9781
1,今日この曲にぴったりな風ふいてるわ,0.8724
-1,毎日2回は聴いてるけどそろそろ飽きてきたな,0.9839
1,風に知力も飛ばされたような作画が混ざるの好き,0.9827
1,本当に今その通り過ぎてオールバックになって死んだからこの音楽聞きながら歩いてたらだんだん気持ちが楽しくなった。,0.989
-1,途中まで普通に見てたのに急に例の作画キャベツでやられた,0.9929
1,カラス可愛いんだよなー,0.9882
1,個人的に好きなところ0:03手拍子可愛い。0:15ギリ吹けそうだけど吹けないやつ0:36小学校の時やってた入れ方のリコーダー0:55大乱闘ハトッシュブラザーズ0:57可愛い1:13伝説のキャベツ1:25誰しもが経験のあるﾌｨﾖ〜1:26きょうふうらりん1:40頭の上に乗ってるの可愛い1:57全てを悟ったウーパールーパー,0.9476
1,今日の天気にピッタリだ,0.7994
1,赤いランドセル背負った女子小学生が風強い中あきらめ顔でスキップしながらリコーダー吹くこの画を思いついた時点で勝ちだろ,0.9149
1,伝説のキャベツや！,0.8044
1,ぼかコレ出てたら優勝間違いなしだったよ...,0.8962
1,オリジナルキャラクターのMVのボカロ曲ももちろん大好きだけど、やっぱり歌ってるボーカロイドがMVに出てくれてるボカロ曲は最近あんまりそういう曲がないのもあって大大大好き,0.9857
-1,1:11のとこ見覚えのある作画崩壊キャベツが､､､,0.5251
-1,脳死できいてられる,0.9408
1,すき,0.8999
-1,これ聞いた日から私の家とか学校で強風続いてんだけど呪いか？,0.9153
1,BABAISYOUのBABAみたいなのかわいい,0.939
-1,1:14でた作画崩壊のれたす,0.8287
1,リコーダー部分の中毒性高すぎるwww,0.9927
1,ベースラインが好きすぎる...!,0.9894
1,キャベツの再現度高いなw,0.5966
1,カラスとか鳥がくちばしで楽器演奏してるの可愛いｗあとリコーダー好き♡,0.9884
1,この可愛い曲で花ちゃんがよく使われると思うんだけどユキちゃん使うの隅々まで小学生でかわよい,0.8072
1,おかえり、同志だよ。,0.9103
-1,00:14〜リコーダーもそうだけど、カスタネットの「ﾀﾝﾀﾝﾀｧﾝﾀｧﾝﾀﾝ」ていうリズムが癖になる,0.6822
1,おすすめよ、いい仕事をしたな、、、,0.9827
-1,最近風つええよ,0.4789
-1,既視感,0.982
-1,虚無。,0.9633
1,｢髪型崩れるからやだ｣じゃなくて｢進めないからやだ｣なのが小学生すぎて好き,0.9756
1,定期的に右下から出てくるの可愛くね？,0.8648
1,最近ゆきちゃん増えてめちゃめちゃうれしい…ぽちくんいっぱいいますね…,0.9853
1,初見のとき、いつもの癖で意味深な歌詞がないかめっちゃ身構えて聞いてたら「...と思いました」ですべてやられた意味深な曲も好きだけど、こういうストレートな電波的な曲もボカロらしくていいよね,0.9653
1,春の強風をもろに受けながら友達と強風オールバック歌いながらスキップするのを登下校中にするのが最近のムーブ,0.7206
-1,あんまりみんな触れてないけど作画崩壊キャベツ叩き切ってるのすこ,0.554
1,すげぇなこの曲。「…って、思いました」の溜め長すぎだろ、あとカスタネットのリズムがラテンっぽいけどちょっと違ったり、魅力的過ぎる,0.9472
1,キャベツ切るところめっちゃ好き,0.9915
1,最近色んな人がcover出してるの見るけど、この本家のをアップロードから1時間後に見てるからなんか優越感？に浸りたくなっちゃうwww,0.9341
1,この曲好きすぎるw髪セットしたのにすぐ飛んであーーーーーって思ってたwほんとこの曲好き,0.957
1,って思いましたが好きすぎる,0.9924
1,なんかクセになる曲何回聴いても飽きない,0.8396
